image_id,crop_number,ID,step,date,time_utc,datetime,lat,lon,slp,rel_vort_850_smth,scene_datetime,scene_lat,scene_lon,track_time_lat,track_time_lon,track_time_prev_step,track_time_next_step,track_time_prev_datetime,track_time_next_datetime,track_time_fraction,distance_scene_center_to_track_time_km,distance_scene_center_to_assigned_point_km,matched_time_gap_hours,match_score,match_scope,match_method,match_status,rematch_is_accepted,is_matched_rematched,original_ID,original_step,original_datetime,original_lat,original_lon,original_slp,original_rel_vort_850_smth,ID_changed_by_rematch,step_changed_by_rematch,image_width_px,image_height_px,png_relative_path,npy_relative_path,source_png_filename,source_png_path,is_matched,product_id,satellite,platform,platform_name,spacecraft,sensor,_crop_filename_key,_sig_crop_number,_sig_ID,_sig_step,matched_ID,matched_step,matched_datetime,matched_lat,matched_lon,matched_slp,matched_rel_vort_850_smth,scene_datetime_used,scene_lat_used,scene_lon_used,rel_vort_source,rel_vort_changed_by_fix,rel_vort_filled_by_fix,rel_vort_reliable_source,rel_vort_changed_by_consistency_fix,rel_vort_reliable
Solovieva_PL_crop_00210_ID_120200202710_step_17,210,120200202710,18,2020-02-05,18:00:00,2020-02-05 18:00:00,74.25,42.25,977.39563,34.165,2020-02-05 17:31:49.084468,71.419099,45.20789099999999,74.25,42.25,17.0,18.0,2020-02-05 17:00:00,2020-02-05 18:00:00,0.5303012411111111,329.31142613809243,329.31142613809243,0.4696987588888889,366.88732684920353,same_id,interpolated_track_position_nearest_track_point_for_targets,warning_distance,True,True,120200202710,17,2020-02-05 13:00:00,74.25,42.25,978.19745,33.344,False,True,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00210_ID_120200202710_step_17.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00210_ID_120200202710_step_17.npy,crop_00210_ID_120200202710_step_17_d70fac5731.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00210_ID_120200202710_step_17_d70fac5731.png,True,S3B_SL_1_RBT____20200205T172910_20200205T173210_20200206T225626_0179_035_155_1080_LN2_O_NT_004,,,,,,crop_00210_ID_120200202710_step_17_d70fac5731.png,210,120200202710,17,120200202710,18,2020-02-05 18:00:00,74.25,42.25,977.39563,,2020-02-05 17:31:49.084468,71.419099,45.20789099999999,pred_valid_20260508_1839.csv:rel_vort_850_smth,True,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00212_ID_120200202710_step_18,212,120200202710,18,2020-02-05,18:00:00,2020-02-05 18:00:00,74.25,42.25,977.39563,34.165,2020-02-05 17:33:13.681529,73.806159,26.292069999999995,74.25,42.25,17.0,18.0,2020-02-05 17:00:00,2020-02-05 18:00:00,0.5538004247222222,489.2577081971762,489.2577081971762,0.4461995752777778,524.9536742193984,same_id,interpolated_track_position_nearest_track_point_for_targets,warning_distance,True,True,120200202710,18,2020-02-05 14:00:00,74.25,42.25,977.39563,34.165,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00212_ID_120200202710_step_18.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00212_ID_120200202710_step_18.npy,crop_00212_ID_120200202710_step_18_b00b90997f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00212_ID_120200202710_step_18_b00b90997f.png,True,S3B_SL_1_RBT____20200205T173210_20200205T173510_20200206T225545_0179_035_155_1260_LN2_O_NT_004,,,,,,crop_00212_ID_120200202710_step_18_b00b90997f.png,212,120200202710,18,120200202710,18,2020-02-05 18:00:00,74.25,42.25,977.39563,,2020-02-05 17:33:13.681529,73.806159,26.292069999999995,pred_valid_20260508_1839.csv:rel_vort_850_smth,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00224_ID_120200203710_step_1,224,120200204200,0,2020-02-06,00:00:00,2020-02-06 00:00:00,58.0,-54.5,976.3006,19.655,2020-02-06 00:11:53.359049,57.389315,-49.623153,57.950461177152775,-54.40092235430555,0.0,1.0,2020-02-06 00:00:00,2020-02-06 01:00:00,0.1981552913888888,290.82208728063887,297.5885074624417,0.1981552913888889,306.67451059175,global,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200203710,1,2020-02-06 03:00:00,52.0,-46.25,983.01685,17.894000000000002,True,True,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00224_ID_120200203710_step_1.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00224_ID_120200203710_step_1.npy,crop_00224_ID_120200203710_step_1_037fdbb48f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00224_ID_120200203710_step_1_037fdbb48f.png,True,S3B_SL_1_RBT____20200206T001006_20200206T001306_20200207T044258_0179_035_159_0900_LN2_O_NT_004,,,,,,crop_00224_ID_120200203710_step_1_037fdbb48f.png,224,120200203710,1,120200204200,0,2020-02-06 00:00:00,58.0,-54.5,976.3006,,2020-02-06 00:11:53.359049,57.389315,-49.623153,pred_valid_20260508_1839.csv:rel_vort_850_smth,True,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00222_ID_120200204200_step_0,222,120200204200,0,2020-02-06,00:00:00,2020-02-06 00:00:00,58.0,-54.5,976.3006,19.655,2020-02-06 00:11:52.759065,57.163382,-50.470302,57.95050284270833,-54.40100568541666,0.0,1.0,2020-02-06 00:00:00,2020-02-06 01:00:00,0.1979886291666666,250.2309979086136,257.54979344838176,0.1979886291666666,266.0700882419469,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200204200,0,2020-02-06 16:00:00,58.0,-54.5,976.3006,19.655,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00222_ID_120200204200_step_0.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00222_ID_120200204200_step_0.npy,crop_00222_ID_120200204200_step_0_23823702cc.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00222_ID_120200204200_step_0_23823702cc.png,True,S3B_SL_1_RBT____20200206T001006_20200206T001306_20200812T163159_0179_035_159_0900_LR1_R_NT_004,,,,,,crop_00222_ID_120200204200_step_0_23823702cc.png,222,120200204200,0,120200204200,0,2020-02-06 00:00:00,58.0,-54.5,976.3006,,2020-02-06 00:11:52.759065,57.163382,-50.470302,pred_valid_20260508_1839.csv:rel_vort_850_smth,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00241_ID_120200206610_step_14,241,120200206610,14,2020-02-10,14:00:00,2020-02-10 14:00:00,64.5,-37.25,979.0506,17.749000000000002,2020-02-10 13:51:28.368386,64.444234,-36.99354399999999,64.5,-37.28552997319446,13.0,14.0,2020-02-10 13:00:00,2020-02-10 14:00:00,0.8578801072222222,15.30429721434075,13.765033660512934,0.1421198927777777,26.67388863656297,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200206610,14,2020-02-10 15:00:00,64.5,-37.25,979.0506,17.749000000000002,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00241_ID_120200206610_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00241_ID_120200206610_step_14.npy,crop_00241_ID_120200206610_step_14_3a5160146a.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00241_ID_120200206610_step_14_3a5160146a.png,True,S3B_SL_1_RBT____20200210T134917_20200210T135217_20200211T193716_0179_035_224_1800_LN2_O_NT_004,,,,,,crop_00241_ID_120200206610_step_14_3a5160146a.png,241,120200206610,14,120200206610,14,2020-02-10 14:00:00,64.5,-37.25,979.0506,,2020-02-10 13:51:28.368386,64.444234,-36.99354399999999,pred_valid_20260508_1839.csv:rel_vort_850_smth,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00263_ID_120200207780_step_12,263,120200207780,12,2020-02-12,12:00:00,2020-02-12 12:00:00,64.75,1.75,979.11249,21.146,2020-02-12 11:56:39.591727,67.333451,-1.9240599999999968,64.76391724118055,1.7360827588194354,11.0,12.0,2020-02-12 11:00:00,2020-02-12 12:00:00,0.9443310352777776,329.9267649731412,331.6020515766768,0.0556689647222222,334.38028215091896,same_id,interpolated_track_position_nearest_track_point_for_targets,warning_distance,True,True,120200207780,12,2020-02-12 13:00:00,64.75,1.75,979.11249,21.146,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00263_ID_120200207780_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00263_ID_120200207780_step_12.npy,crop_00263_ID_120200207780_step_12_f0d2661ebd.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00263_ID_120200207780_step_12_f0d2661ebd.png,True,S3A_SL_1_RBT____20200212T115531_20200212T115831_20200213T164943_0179_055_009_1800_LN2_O_NT_004,,,,,,crop_00263_ID_120200207780_step_12_f0d2661ebd.png,263,120200207780,12,120200207780,12,2020-02-12 12:00:00,64.75,1.75,979.11249,,2020-02-12 11:56:39.591727,67.333451,-1.9240599999999968,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00265_ID_120200207810_step_19,265,120200207810,19,2020-02-12,19:00:00,2020-02-12 19:00:00,70.25,-5.5,984.78308,18.744,2020-02-12 19:32:48.710621,73.419663,-2.7214989999999943,70.25,-5.5,19.0,19.0,2020-02-12 19:00:00,2020-02-12 19:00:00,0.0,365.2789755988733,365.2789755988733,0.5468640613888889,409.0281005099844,same_id,nearest_track_point,warning_distance,True,True,120200207810,19,2020-02-12 21:00:00,70.25,-5.5,984.78308,18.744,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00265_ID_120200207810_step_19.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00265_ID_120200207810_step_19.npy,crop_00265_ID_120200207810_step_19_6997fc9577.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00265_ID_120200207810_step_19_6997fc9577.png,True,S3B_SL_1_RBT____20200212T193152_20200212T193452_20200214T005619_0180_035_256_1260_LN2_O_NT_004,,,,,,crop_00265_ID_120200207810_step_19_6997fc9577.png,265,120200207810,19,120200207810,19,2020-02-12 19:00:00,70.25,-5.5,984.78308,,2020-02-12 19:32:48.710621,73.419663,-2.7214989999999943,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00278_ID_120200208210_step_14,278,120200208210,14,2020-02-13,14:00:00,2020-02-13 14:00:00,61.0,-60.0,978.38995,51.881,2020-02-13 14:15:40.088659,60.413697,-61.38222999999999,61.0,-60.0,14.0,15.0,2020-02-13 14:00:00,2020-02-13 15:00:00,0.2611357386111111,99.52208448492084,99.52208448492084,0.2611357386111111,120.41294357380971,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200208210,14,2020-02-13 04:00:00,61.0,-60.0,978.38995,51.881,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00278_ID_120200208210_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00278_ID_120200208210_step_14.npy,crop_00278_ID_120200208210_step_14_ff906272fc.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00278_ID_120200208210_step_14_ff906272fc.png,True,S3B_SL_1_RBT____20200213T141444_20200213T141744_20200214T192645_0179_035_267_1980_LN2_O_NT_004,,,,,,crop_00278_ID_120200208210_step_14_ff906272fc.png,278,120200208210,14,120200208210,14,2020-02-13 14:00:00,61.0,-60.0,978.38995,,2020-02-13 14:15:40.088659,60.413697,-61.38222999999999,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00279_ID_120200208210_step_15,279,120200208210,15,2020-02-13,15:00:00,2020-02-13 15:00:00,61.0,-60.0,977.20245,49.342,2020-02-13 14:55:14.932742,59.346805,-61.76865799999999,61.0,-60.0,14.0,15.0,2020-02-13 14:00:00,2020-02-13 15:00:00,0.9208146505555556,208.21430661618743,208.21430661618743,0.0791853494444444,214.549134571743,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200208210,15,2020-02-13 05:00:00,61.0,-60.0,977.20245,49.342,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00279_ID_120200208210_step_15.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00279_ID_120200208210_step_15.npy,crop_00279_ID_120200208210_step_15_c93f2125ad.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00279_ID_120200208210_step_15_c93f2125ad.png,True,S3A_SL_1_RBT____20200213T145418_20200213T145718_20200214T192602_0179_055_025_1980_LN2_O_NT_004,,,,,,crop_00279_ID_120200208210_step_15_c93f2125ad.png,279,120200208210,15,120200208210,15,2020-02-13 15:00:00,61.0,-60.0,977.20245,,2020-02-13 14:55:14.932742,59.346805,-61.76865799999999,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00282_ID_120200208210_step_25,282,120200208210,25,2020-02-14,01:00:00,2020-02-14 01:00:00,60.75,-61.0,972.25562,43.173,2020-02-14 00:44:51.182242,60.040626,-60.601575,60.75,-61.0,24.0,25.0,2020-02-14 00:00:00,2020-02-14 01:00:00,0.7475506227777777,81.8584378091275,81.8584378091275,0.2524493772222222,102.05438798690528,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200208210,25,2020-02-13 15:00:00,60.75,-61.0,972.25562,43.173,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00282_ID_120200208210_step_25.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00282_ID_120200208210_step_25.npy,crop_00282_ID_120200208210_step_25_c6b88e60ae.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00282_ID_120200208210_step_25_c6b88e60ae.png,True,S3A_SL_1_RBT____20200214T004214_20200214T004514_20200215T041306_0179_055_031_0900_LN2_O_NT_004,,,,,,crop_00282_ID_120200208210_step_25_c6b88e60ae.png,282,120200208210,25,120200208210,25,2020-02-14 01:00:00,60.75,-61.0,972.25562,,2020-02-14 00:44:51.182242,60.040626,-60.601575,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00283_ID_120200208210_step_26,283,120200208210,26,2020-02-14,02:00:00,2020-02-14 02:00:00,60.75,-61.25,971.6181,44.435,2020-02-14 01:45:32.062899,59.650576,-60.181532,60.75,-61.18972659020832,25.0,26.0,2020-02-14 01:00:00,2020-02-14 02:00:00,0.7589063608333333,134.34322547939902,135.75785207692482,0.2410936391666666,153.63071661273236,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200208210,26,2020-02-13 16:00:00,60.75,-61.25,971.6181,44.435,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00283_ID_120200208210_step_26.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00283_ID_120200208210_step_26.npy,crop_00283_ID_120200208210_step_26_e6b0a5e644.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00283_ID_120200208210_step_26_e6b0a5e644.png,True,S3B_SL_1_RBT____20200214T014338_20200214T014638_20200812T191649_0179_035_274_0900_LR1_R_NT_004,,,,,,crop_00283_ID_120200208210_step_26_e6b0a5e644.png,283,120200208210,26,120200208210,26,2020-02-14 02:00:00,60.75,-61.25,971.6181,,2020-02-14 01:45:32.062899,59.650576,-60.181532,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00275_ID_120200208260_step_11,275,120200208260,11,2020-02-13,11:00:00,2020-02-13 11:00:00,61.5,-12.0,994.49188,22.216,2020-02-13 10:53:41.706032,60.361445,-10.248424,61.5,-12.0,10.0,11.0,2020-02-13 10:00:00,2020-02-13 11:00:00,0.8949183422222222,158.04807699274556,158.04807699274556,0.1050816577777777,166.45460961496778,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200208260,11,2020-02-13 03:00:00,61.5,-12.0,994.49188,22.216,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00275_ID_120200208260_step_11.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00275_ID_120200208260_step_11.npy,crop_00275_ID_120200208260_step_11_b2e7a14894.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00275_ID_120200208260_step_11_b2e7a14894.png,True,S3B_SL_1_RBT____20200213T105245_20200213T105545_20200812T190501_0179_035_265_1980_LR1_R_NT_004,,,,,,crop_00275_ID_120200208260_step_11_b2e7a14894.png,275,120200208260,11,120200208260,11,2020-02-13 11:00:00,61.5,-12.0,994.49188,,2020-02-13 10:53:41.706032,60.361445,-10.248424,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00276_ID_120200208260_step_12,276,120200208260,12,2020-02-13,12:00:00,2020-02-13 12:00:00,61.5,-12.0,994.58496,21.957,2020-02-13 11:33:16.663983,59.351605,-11.287056000000009,61.5,-12.0,11.0,12.0,2020-02-13 11:00:00,2020-02-13 12:00:00,0.5546288841666667,242.06972840737288,242.06972840737288,0.4453711158333333,277.6994176740395,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200208260,12,2020-02-13 04:00:00,61.5,-12.0,994.58496,21.957,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00276_ID_120200208260_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00276_ID_120200208260_step_12.npy,crop_00276_ID_120200208260_step_12_71653084e1.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00276_ID_120200208260_step_12_71653084e1.png,True,S3A_SL_1_RBT____20200213T113220_20200213T113520_20200214T160446_0179_055_023_1980_LN2_O_NT_004,,,,,,crop_00276_ID_120200208260_step_12_71653084e1.png,276,120200208260,12,120200208260,12,2020-02-13 12:00:00,61.5,-12.0,994.58496,,2020-02-13 11:33:16.663983,59.351605,-11.287056000000009,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00274_ID_120200208400_step_10,274,120200208400,10,2020-02-13,10:00:00,2020-02-13 10:00:00,62.25,-18.0,998.2962,15.317999999999998,2020-02-13 10:53:42.306015,60.330734,-10.247064999999992,62.25,-18.0,10.0,10.0,2020-02-13 10:00:00,2020-02-13 10:00:00,0.0,465.4718926680919,465.4718926680919,0.8950850041666667,537.0786930014252,same_id,nearest_track_point,warning_distance,True,True,120200208400,10,2020-02-13 08:00:00,62.25,-18.0,998.2962,15.317999999999998,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00274_ID_120200208400_step_10.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00274_ID_120200208400_step_10.npy,crop_00274_ID_120200208400_step_10_109a7febc2.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00274_ID_120200208400_step_10_109a7febc2.png,True,S3B_SL_1_RBT____20200213T105245_20200213T105545_20200214T155904_0179_035_265_1980_LN2_O_NT_004,,,,,,crop_00274_ID_120200208400_step_10_109a7febc2.png,274,120200208400,10,120200208400,10,2020-02-13 10:00:00,62.25,-18.0,998.2962,,2020-02-13 10:53:42.306015,60.330734,-10.247064999999992,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00271_ID_120200208740_step_0,271,120200208740,1,2020-02-13,01:00:00,2020-02-13 01:00:00,56.0,-59.75,983.62622,20.606,2020-02-13 00:31:28.893165,60.11602,-57.48424,55.88117313645834,-59.51234627291666,0.0,1.0,2020-02-13 00:00:00,2020-02-13 01:00:00,0.5246925458333334,485.7629547311224,476.623475284335,0.4753074541666667,523.7875510644557,same_id,interpolated_track_position_nearest_track_point_for_targets,warning_distance,True,True,120200208740,0,2020-02-13 09:00:00,55.75,-59.25,985.76245,18.851,False,True,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00271_ID_120200208740_step_0.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00271_ID_120200208740_step_0.npy,crop_00271_ID_120200208740_step_0_04b257fb1b.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00271_ID_120200208740_step_0_04b257fb1b.png,True,S3B_SL_1_RBT____20200213T002850_20200213T003150_20200214T045516_0179_035_259_0900_LN2_O_NT_004,,,,,,crop_00271_ID_120200208740_step_0_04b257fb1b.png,271,120200208740,0,120200208740,1,2020-02-13 01:00:00,56.0,-59.75,983.62622,,2020-02-13 00:31:28.893165,60.11602,-57.48424,оставлено прежнее значение,False,False,lookup_by_new_ID_step,True,True
Solovieva_PL_crop_00286_ID_120200208740_step_15,286,120200208740,15,2020-02-14,15:00:00,2020-02-14 15:00:00,55.75,-55.25,974.78558,34.129,2020-02-14 14:29:35.810325,57.898041,-58.92639,55.734798419375,-55.22973122583333,14.0,15.0,2020-02-13 14:00:00,2020-02-14 15:00:00,0.9797312258333334,329.2635444250552,327.1571145905751,0.5067193541666667,369.8010927583885,same_id,interpolated_track_position_nearest_track_point_for_targets,warning_distance,True,True,120200208740,15,2020-02-14 00:00:00,55.75,-55.25,974.78558,34.129,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00286_ID_120200208740_step_15.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00286_ID_120200208740_step_15.npy,crop_00286_ID_120200208740_step_15_da65667c53.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00286_ID_120200208740_step_15_da65667c53.png,True,S3A_SL_1_RBT____20200214T142807_20200214T143107_20200215T202348_0179_055_039_1980_LN2_O_NT_004,,,,,,crop_00286_ID_120200208740_step_15_da65667c53.png,286,120200208740,15,120200208740,15,2020-02-14 15:00:00,55.75,-55.25,974.78558,,2020-02-14 14:29:35.810325,57.898041,-58.92639,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00284_ID_120200209120_step_13,284,120200209120,13,2020-02-14,13:00:00,2020-02-14 13:00:00,54.75,-45.5,961.9187,22.017,2020-02-14 12:49:43.572997,54.657302,-41.16727399999999,54.79280743076389,-45.58561486152777,12.0,13.0,2020-02-14 12:00:00,2020-02-14 13:00:00,0.8287702769444445,284.07695328519713,278.5199392329718,0.1712297230555555,297.7753311296416,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200209120,13,2020-02-14 15:00:00,54.75,-45.5,961.9187,22.017,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00284_ID_120200209120_step_13.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00284_ID_120200209120_step_13.npy,crop_00284_ID_120200209120_step_13_dead2a7070.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00284_ID_120200209120_step_13_dead2a7070.png,True,S3A_SL_1_RBT____20200214T124708_20200214T125008_20200215T194356_0179_055_038_1980_LN2_O_NT_004,,,,,,crop_00284_ID_120200209120_step_13_dead2a7070.png,284,120200209120,13,120200209120,13,2020-02-14 13:00:00,54.75,-45.5,961.9187,,2020-02-14 12:49:43.572997,54.657302,-41.16727399999999,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00285_ID_120200209120_step_14,285,120200209120,14,2020-02-14,14:00:00,2020-02-14 14:00:00,54.5,-45.25,961.9906,19.482,2020-02-14 13:50:27.862492,55.217406,-42.811676000000006,54.53973177138889,-45.28973177138889,13.0,14.0,2020-02-14 13:00:00,2020-02-14 14:00:00,0.8410729144444444,175.51020874075783,175.25342390674683,0.1589270855555555,188.22437558520227,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200209120,14,2020-02-14 16:00:00,54.5,-45.25,961.9906,19.482,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00285_ID_120200209120_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00285_ID_120200209120_step_14.npy,crop_00285_ID_120200209120_step_14_a8a5595d50.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00285_ID_120200209120_step_14_a8a5595d50.png,True,S3B_SL_1_RBT____20200214T134833_20200214T135133_20200812T193103_0179_035_281_1980_LR1_R_NT_004,,,,,,crop_00285_ID_120200209120_step_14_a8a5595d50.png,285,120200209120,14,120200209120,14,2020-02-14 14:00:00,54.5,-45.25,961.9906,,2020-02-14 13:50:27.862492,55.217406,-42.811676000000006,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00302_ID_120200211340_step_14,302,120200211340,14,2020-02-18,14:00:00,2020-02-18 14:00:00,57.75,-49.75,998.71436,16.342000000000002,2020-02-18 13:46:33.647199,56.974411,-48.583748000000014,57.75,-49.917990166875,13.0,14.0,2020-02-18 13:00:00,2020-02-18 14:00:00,0.7760131108333334,117.63921977941158,111.03398884827584,0.2239868891666666,135.5581709127449,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200211340,14,2020-02-18 04:00:00,57.75,-49.75,998.71436,16.342000000000002,False,False,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00302_ID_120200211340_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00302_ID_120200211340_step_14.npy,crop_00302_ID_120200211340_step_14_fdc584a07f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00302_ID_120200211340_step_14_fdc584a07f.png,True,S3B_SL_1_RBT____20200218T134449_20200218T134749_20200219T193434_0179_035_338_1980_LN2_O_NT_004,,,,,,crop_00302_ID_120200211340_step_14_fdc584a07f.png,302,120200211340,14,120200211340,14,2020-02-18 14:00:00,57.75,-49.75,998.71436,,2020-02-18 13:46:33.647199,56.974411,-48.583748000000014,оставлено прежнее значение,False,False,lookup_by_new_ID_step,False,True
Solovieva_PL_crop_00303_ID_120200211340_step_15,303,120200211340,14,2020-02-18,14:00:00,2020-02-18 14:00:00,57.75,-49.75,998.71436,16.342000000000002,2020-02-18 14:25:35.652055,57.310524,-48.75678199999999,57.75,-49.43007248854167,14.0,15.0,2020-02-18 14:00:00,2020-02-18 15:00:00,0.4265700152777777,63.27227018924161,76.83228365653724,0.4265700152777777,97.39787141146384,same_id,interpolated_track_position_nearest_track_point_for_targets,ok,True,True,120200211340,15,2020-02-18 05:00:00,57.75,-49.0,998.96686,16.117,False,True,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00303_ID_120200211340_step_15.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00303_ID_120200211340_step_15.npy,crop_00303_ID_120200211340_step_15_ebd45ca8cd.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00303_ID_120200211340_step_15_ebd45ca8cd.png,True,S3A_SL_1_RBT____20200218T142423_20200218T142723_20200219T192101_0179_055_096_1980_LN2_O_NT_004,,,,,,crop_00303_ID_120200211340_step_15_ebd45ca8cd.png,303,120200211340,15,120200211340,14,2020-02-18 14:00:00,57.75,-49.75,998.71436,,2020-02-18 14:25:35.652055,57.310524,-48.75678199999999,оставлено прежнее значение,False,False,lookup_by_new_ID_step,True,True
